LicenseSerialNumber,LicenseTypeName,LicenseClassCode,LicenseTypeCode,AgencyZoneOfficeName,AgencyZoneOfficeNumber,CountyNameLicensee,PremisesName,DBA,Address1,Address2,City,State,Zip,LicenseCertificateNumber,LicenseOriginalIssueDate,LicenseEffectiveDate,LicenseExpirationDate,Latitude,Longitude,Location,add
1225313,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,MOTHERS SMOKEHOUSE AND BANQUET HALL LLC,MABLE'S SMOKEHOUSE AND BANQUET HALL,44 A BERRY STREET,N 11 AND BERRY,BROOKLYN,NY,11211,842681,1/18/2011,1/1/2015,12/31/2016,40.72104538,-73.95652266,"(40.72104538, -73.95652266)",44 A BERRY STREET   BROOKLYN   11211
1225341,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ROLO REST LLC,MARY O'S,32 AVENUE A,E 2ND STREET & E 3RD STREET,NEW YORK,NY,10009,855973,12/10/2009,12/31/2015,11/30/2017,40.72332335,-73.98541544,"(40.72332335, -73.98541544)",32 AVENUE A   NEW YORK   10009
1225365,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,KIARA FOODS INC,MANOLO TAPAS RESTAURANT,4165 4167 & 4169 BROADWAY,176 & 177 STREETS,NEW YORK,NY,10033,802646,3/19/2010,3/1/2014,2/29/2016,40.84710184,-73.93825468,"(40.84710184, -73.93825468)",4165 4167 & 4169 BROADWAY   NEW YORK   10033
1225370,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,TRES DE MEXICO LLC,MESA COYOACAN,372 GRAHAM AVENUE,SKILLMAN AVE AND CONSELYEA STR,BROOKLYN,NY,11211,847256,10/8/2009,10/1/2015,9/30/2017,40.71550994,-73.94447498,"(40.71550994, -73.94447498)",372 GRAHAM AVENUE   BROOKLYN   11211
1225388,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,VINTRY LLC,,57 STONE STREET,MILL LANE & COENTIES ALLEY,NEW YORK,NY,10004,854917,11/13/2009,11/1/2015,10/31/2017,40.70447984,-74.01024093,"(40.70447984, -74.01024093)",57 STONE STREET   NEW YORK   10004
1225414,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,TASTY BISCUIT LLC,TIPSY PARSON,156 9TH AVE,19TH & 20TH,NEW YORK,NY,10011,853217,10/13/2009,10/1/2015,9/30/2017,40.7443336,-74.00280095,"(40.7443336, -74.00280095)",156 9TH AVE   NEW YORK   10011
1225416,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,GO GO THAI INC,GO GO THAI,144 W 19TH ST,,NEW YORK,NY,10011,829943,12/16/2009,12/1/2015,11/30/2017,40.74098298,-73.99586275,"(40.74098298, -73.99586275)",144 W 19TH ST   NEW YORK   10011
1225456,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,CAFE ARGENTINO INC,CAFE ARGENTINO,499 GRAND STREET,CORNER OF GRAND ST AND UNION A,BROOKLYN,NY,11211,854201,11/13/2009,11/1/2015,10/31/2017,40.7110067,-73.95113002,"(40.7110067, -73.95113002)",499 GRAND STREET   BROOKLYN   11211
1225542,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,SOHO SUSHI INC,,231 SULLIVAN STREET,SULLIVAN ST BTW THOMPSON AN,NEW YORK,NY,10012,829529,11/16/2009,11/1/2015,10/31/2017,40.72955233,-73.99969191,"(40.72955233, -73.99969191)",231 SULLIVAN STREET   NEW YORK   10012
1225560,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,LOCAL SHOP INC,,144 SULLIVAN STREET,PRINCE AND HOUSTON STREETS,NEW YORK,NY,10012,829741,11/4/2009,11/5/2015,10/31/2017,40.72690251,-74.0020696,"(40.72690251, -74.0020696)",144 SULLIVAN STREET   NEW YORK   10012
1225743,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,DONMARK FOODS CORP,MILL BASIN DELI,5823 AVE T,E 58TH & 59TH ST,BROOKLYN,NY,11234,803378,4/13/2010,4/1/2014,3/31/2016,40.61532966,-73.91850278,"(40.61532966, -73.91850278)",5823 AVE T   BROOKLYN   11234
1225752,TAVERN WINE,344,TW,New York City,1,KINGS,CLOVERS FINE ART GALLERY & CAFE INC,,338 ATLANTIC AVE,,BROOKLYN,NY,11201,873221,10/19/2009,10/14/2015,9/30/2017,40.68786518,-73.98739952,"(40.68786518, -73.98739952)",338 ATLANTIC AVE   BROOKLYN   11201
1225791,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,CHIPOTLE MEXICAN GRILL,501 7TH AVE,W 37TH & W 38TH,NEW YORK,NY,10018,855171,11/24/2009,11/1/2015,10/31/2017,40.7528882,-73.98909468,"(40.7528882, -73.98909468)",501 7TH AVE   NEW YORK   10018
1225809,TAVERN WINE,344,TW,New York City,1,NEW YORK,STEVALANN INC,GROUND SUPPORT,399 W BROADWAY,BROOME & SPRING ST,NEW YORK,NY,10012,863142,1/19/2010,1/9/2015,12/31/2016,40.7244587,-74.00189161,"(40.7244587, -74.00189161)",399 W BROADWAY   NEW YORK   10012
1225869,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,ZAMAAN BAR & RESTAURANT INC,,349 BROADWAY,S 9TH & KEAP ST,BROOKLYN,NY,11211,856409,1/20/2010,1/1/2016,12/31/2017,40.70771163,-73.95570503,"(40.70771163, -73.95570503)",349 BROADWAY   BROOKLYN   11211
1225979,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,DELISH RESTAURANT GROUP LLC,HARLEM PEARL,2072 FREDRICK DOUGLAS BLVD,W 112TH ST AND W 113TH ST,NEW YORK,NY,10026,788867,2/17/2010,2/5/2014,1/31/2016,40.8019149,-73.95710387,"(40.8019149, -73.95710387)",2072 FREDRICK DOUGLAS BLVD   NEW YORK   10026
1225996,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,SUN SHINE 27 INC.,,46 BOWERY,COVNER OF BOWERY & CANAL ST,NEW YORK,NY,10013,827299,1/8/2010,1/1/2015,12/31/2016,40.7157381,-73.99651722,"(40.7157381, -73.99651722)",46 BOWERY   NEW YORK   10013
1226010,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,WEST LA INC,KARAOKE BOHO,186 W 4TH ST,AKA 9 13 BARROW ST,NEW YORK,NY,10014,802570,2/9/2010,2/13/2014,1/31/2016,40.73257451,-74.00188854,"(40.73257451, -74.00188854)",186 W 4TH ST   NEW YORK   10014
1226113,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,TOON THAI INC,,435 PARK AVE S,29TH AND 30TH ST,NEW YORK,NY,10016,855387,12/23/2009,12/1/2015,11/30/2017,40.74426547,-73.98322043,"(40.74426547, -73.98322043)",435 PARK AVE S   NEW YORK   10016
1226150,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,THE VAULT LLC,LIVELY,VAULT AT 675 HUDSON ST,13TH AND 14TH STREETS,NEW YORK,NY,10014,839727,11/8/2010,1/8/2016,10/31/2016,40.74028077,-74.00533337,"(40.74028077, -74.00533337)",VAULT AT 675 HUDSON ST   NEW YORK   10014
1226225,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,BRANDED CATTLE SALOON INC,,603 VANDERBILT AVE,BERGEN & ST MARKS,BROOKLYN,NY,11238,803978,4/12/2010,4/1/2014,3/31/2016,40.67938163,-73.96818145,"(40.67938163, -73.96818145)",603 VANDERBILT AVE   BROOKLYN   11238
1226226,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,161 WEST BAR LLC,MERIDIAN,161 W 23RD STREET,6TH AVENUE AND 7TH AVENUE,NEW YORK,NY,10011,850947,7/26/2011,7/13/2015,6/30/2017,40.74367152,-73.99446707,"(40.74367152, -73.99446707)",161 W 23RD STREET   NEW YORK   10011
1226400,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,LONGBOW NEW YORK LLC,LONGBOW PUB AND PANTRY,7316 3RD AVE,74TH AND 73RD STREETS,BROOKLYN,NY,11209,856474,12/1/2009,12/3/2015,11/30/2017,40.63272744,-74.02734976,"(40.63272744, -74.02734976)",7316 3RD AVE   BROOKLYN   11209
1226414,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,EL TEQUILERO BAR & RESTAURANT INC,,1114 1116 AVENUE U,CONEY ISLAND AVE AND E 12TH ST,BROOKLYN,NY,11223,854327,10/23/2009,10/1/2015,9/30/2017,40.59831606,-73.96056963,"(40.59831606, -73.96056963)",1114 1116 AVENUE U   BROOKLYN   11223
1226422,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MANNA AMSTERDAM AVENUE LLC,GINA LA FORNARINA,279 AMSTERDAM AVE AKA 175 W 73,CORNER OF W 73RD AND AMSTERDAM,NEW YORK,NY,10023,855356,12/16/2009,12/1/2015,11/30/2017,40.77928235,-73.98104505,"(40.77928235, -73.98104505)",279 AMSTERDAM AVE AKA 175 W 73   NEW YORK   10023
1226423,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,PETER BYROS ENTERPRISES INC,ARMANDO'S RESTAURANT,143 MONTAGUE ST,CLINTON & HENRY ST,BROOKLYN,NY,11201,851180,9/2/2009,9/1/2015,8/31/2017,40.69467994,-73.99368086,"(40.69467994, -73.99368086)",143 MONTAGUE ST   BROOKLYN   11201
1226507,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SWEET HOSPITALITY GROUP,,124 W 43RD ST BTWN,BROADWAY AND 6TH AVENUE,NEW YORK,NY,10036,847044,9/4/2009,9/1/2015,8/31/2017,40.75613506,-73.98521254,"(40.75613506, -73.98521254)",124 W 43RD ST BTWN   NEW YORK   10036
1226533,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,JPD RESTAURANT LLC,PIG N WHISTLE,202 204 W 36TH ST,CNR 7TH AVE,NEW YORK,NY,10018,834451,2/26/2010,2/1/2014,1/31/2016,40.75229055,-73.98986927,"(40.75229055, -73.98986927)",202 204 W 36TH ST   NEW YORK   10018
1226568,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,"WARD 3, LLC",,111 READE STREET,CHURCH ST & W BROADWAY,NEW YORK,NY,10013,851761,9/18/2009,9/1/2015,8/31/2017,40.71581616,-74.00852467,"(40.71581616, -74.00852467)",111 READE STREET   NEW YORK   10013
1226601,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,1001 NIGHTS CORP.,,35 NEPTUNE AVENUE,E 13TH STREET & CASS PLACE,BROOKLYN,NY,11235,842378,11/3/2010,11/25/2014,10/31/2016,40.58298058,-73.95538564,"(40.58298058, -73.95538564)",35 NEPTUNE AVENUE   BROOKLYN   11235
1226604,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,TAMBURI TRATTORIA LTD,MERCATO,352 W 39TH STREET,8TH & 9TH AVE,NEW YORK,NY,10018,835102,5/4/2010,5/1/2014,4/30/2016,40.7559055,-73.99269973,"(40.7559055, -73.99269973)",352 W 39TH STREET   NEW YORK   10018
1226660,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,110 JOHN STREET PUB INC,THE OPEN DOOR,110 JOHN ST A/K/A 3 5 PLAT,GOLD STREET & PEARL STREET,NEW YORK,NY,10038,856295,12/8/2009,12/1/2015,11/30/2017,40.7076924,-74.00576928,"(40.7076924, -74.00576928)",110 JOHN ST A/K/A 3 5 PLAT   NEW YORK   10038
1226676,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,687 6TH AVENUE RESTAURANT LLC,LOT 2,687 6TH AVENUE,19TH AND 20TH,BROOKLYN,NY,11215,853854,11/12/2009,11/1/2015,10/31/2017,40.66063989,-73.99046433,"(40.66063989, -73.99046433)",687 6TH AVENUE   BROOKLYN   11215
1226720,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,"ARCHIVE GROUP, INC.",THE ARCHIVE,200 MADISON AVE,5TH & MADISON,NEW YORK,NY,10016,855158,11/19/2009,11/1/2015,10/31/2017,40.74847009,-73.98252476,"(40.74847009, -73.98252476)",200 MADISON AVE   NEW YORK   10016
1226770,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,WISLA CORP,EAST CENTRAL,718 5TH AVE,22ND ST & 23RD ST,BROOKLYN,NY,11215,856315,12/23/2009,12/1/2015,11/30/2017,40.66039274,-73.99440735,"(40.66039274, -73.99440735)",718 5TH AVE   BROOKLYN   11215
1226799,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,FOOD 2 LEX LLC,MAIALINO,2 LEXINGTON AVENUE,LEX & GRAMERCY PK N. @21ST ST,NEW YORK,NY,10010,851622,10/13/2009,10/1/2015,9/30/2017,40.73825987,-73.9857211,"(40.73825987, -73.9857211)",2 LEXINGTON AVENUE   NEW YORK   10010
1226829,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,SUSHI HANA NY INC,,111 RIVINGTON ST,,NEW YORK,NY,10002,827124,1/20/2010,1/1/2015,12/31/2016,40.71993479,-73.98789659,"(40.71993479, -73.98789659)",111 RIVINGTON ST   NEW YORK   10002
1226850,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,DAYS OF JOY INC.,NIGHTS OF JOY,667 675 677 LORIMER ST,CORNER OF LORIMER & MEEKER,BROOKLYN,NY,11211,834645,5/10/2010,5/1/2014,4/30/2016,40.71705694,-73.94993968,"(40.71705694, -73.94993968)",667 675 677 LORIMER ST   BROOKLYN   11211
1226887,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,S & J TOMATO INC,,142 FULTON ST,BROADWAY & NASSAU STREET,NEW YORK,NY,10038,829678,12/2/2009,12/1/2015,11/30/2017,40.71054305,-74.00838909,"(40.71054305, -74.00838909)",142 FULTON ST   NEW YORK   10038
1226896,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BUTTERFIELD CATERING INC,BUTTERFIELD KITCHEN,346 E 92ND ST,1ST AND 2ND AVENUES,NEW YORK,NY,10128,856002,12/17/2009,12/1/2015,11/30/2017,40.78120278,-73.94783491,"(40.78120278, -73.94783491)",346 E 92ND ST   NEW YORK   10128
1226908,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,JON 2 LLC,MANNY'S ON SECOND,1770 2ND AVENUE,92ND AND 93RD STREETS,NEW YORK,NY,10128,851368,9/23/2009,9/1/2015,8/31/2017,40.78173857,-73.9488221,"(40.78173857, -73.9488221)",1770 2ND AVENUE   NEW YORK   10128
1226919,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ARTIFAKT 54 INC,,54 WATTS STREET,VARICK STREET AND SIXTH AVENUE,NEW YORK,NY,10013,856653,2/4/2010,2/1/2016,1/31/2018,40.72370761,-74.00512838,"(40.72370761, -74.00512838)",54 WATTS STREET   NEW YORK   10013
1226920,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,ABP 275 CORP,THE WING BAR,275 SMITH ST,,BROOKLYN,NY,11231,854542,11/30/2009,11/1/2015,10/31/2017,40.68257066,-73.99324306,"(40.68257066, -73.99324306)",275 SMITH ST   BROOKLYN   11231
1226954,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,EXEUNT PURSUED BY BEAR LLC,SOUTH,629 5TH AVENUE,17TH & 18TH,BROOKLYN,NY,11215,853422,10/23/2009,10/1/2015,9/30/2017,40.66327448,-73.99132394,"(40.66327448, -73.99132394)",629 5TH AVENUE   BROOKLYN   11215
1227030,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,A & B FULTON CORP,OLD FULTON RESTAURANT,7 OLD FULTON STREET,WATER AND FRONT STREETS,BROOKLYN,NY,11201,802728,3/22/2010,3/1/2014,2/29/2016,40.70275759,-73.9937673,"(40.70275759, -73.9937673)",7 OLD FULTON STREET   BROOKLYN   11201
1227055,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SPICE CORNER 236 INC,SPICE,236 8TH AVE,W 22ND & 23RD STREETS,NEW YORK,NY,10011,854827,11/9/2009,11/1/2015,10/31/2017,40.74461714,-73.99887638,"(40.74461714, -73.99887638)",236 8TH AVE   NEW YORK   10011
1227361,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,MARIE ARUN TEAS INC,BOSIE,10 MORTON STREET,7TH AVE AND BLEECKER ST,NEW YORK,NY,10014,828266,4/7/2011,4/1/2015,3/31/2017,40.73125453,-74.00360931,"(40.73125453, -74.00360931)",10 MORTON STREET   NEW YORK   10014
1227435,RESTAURANT WINE,341,RW,New York City,1,KINGS,RISING SUN RESTAURANT INC,CHOPSTIX RESTAURANT,3790 3794 NOSTRAND AVENUE,AVENUE Y & AVENUE Z,BROOKLYN,NY,11235,827102,1/27/2010,1/1/2015,12/31/2016,40.59126372,-73.94027417,"(40.59126372, -73.94027417)",3790 3794 NOSTRAND AVENUE   BROOKLYN   11235
1227469,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,DEAN & DELUCA ESPRESSO INC,,620 8TH AVE RETAIL SPACE A,8TH AVE & W 40TH ST,NEW YORK,NY,10018,845377,9/2/2010,3/4/2015,2/28/2017,40.75591788,-73.9906421,"(40.75591788, -73.9906421)",620 8TH AVE RETAIL SPACE A   NEW YORK   10018
1227479,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,OLIVIA AVA CORP,EDGAR'S CAFE,650 AMSTERDAM AVENUE,91ST AND 92ND STREETS,NEW YORK,NY,10025,827428,1/20/2010,1/15/2015,12/31/2016,40.79133031,-73.97241982,"(40.79133031, -73.97241982)",650 AMSTERDAM AVENUE   NEW YORK   10025
1227538,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,TOMO JAPANESE RESTAURANT INC.,,1077 FLUSHING AVE,NOLL & GEORGE STREET,BROOKLYN,NY,11237,855710,1/7/2010,1/1/2016,12/31/2017,40.70465581,-73.92905422,"(40.70465581, -73.92905422)",1077 FLUSHING AVE   BROOKLYN   11237
1227568,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,HARLEM APPLE LLC,APPLEBEES NEIGHBORHOOD GRILL & BAR,1 W 125TH ST,,NEW YORK,NY,10027,852156,12/4/2009,12/1/2015,11/30/2017,40.80644712,-73.94234919,"(40.80644712, -73.94234919)",1 W 125TH ST   NEW YORK   10027
1227572,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,VAYAN GROUP LLC,CAFE GLECHIK OF SHEEPSHEAD BAY,1655 SHEEPSHEAD BAY ROAD,VOORHIES AND JEROME AVENUES,BROOKLYN,NY,11235,835883,6/3/2010,6/1/2014,5/31/2016,40.58657217,-73.95229661,"(40.58657217, -73.95229661)",1655 SHEEPSHEAD BAY ROAD   BROOKLYN   11235
1227599,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BUS TERMINAL BREWING CO INC,HEARTLAND BREWERY,625 8TH AVENUE PAB 413,40TH & 41ST STREETS,NEW YORK,NY,10018,802503,3/24/2010,3/1/2014,2/29/2016,40.75610018,-73.99067169,"(40.75610018, -73.99067169)",625 8TH AVENUE PAB 413   NEW YORK   10018
1227604,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,EXCEL FOOD CORPORATION,,76 PEARL ST,COENTIES ALLEY & HANOVER SQ,NEW YORK,NY,10004,829850,12/28/2009,12/1/2015,11/30/2017,40.70384227,-74.0104055,"(40.70384227, -74.0104055)",76 PEARL ST   NEW YORK   10004
1227606,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,GRAND SICHUAN 46 INC,,368 W 46TH STREET,8TH & 9TH AVENUES,NEW YORK,NY,10036,829176,6/7/2010,6/16/2015,5/31/2017,40.76055666,-73.9898848,"(40.76055666, -73.9898848)",368 W 46TH STREET   NEW YORK   10036
1227626,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,FULL CIRCLE BAR LLC,,318 GRAND STREET,MARCY AVE & HAVEMEYER ST,BROOKLYN,NY,11211,854332,10/29/2009,10/1/2015,9/30/2017,40.71269083,-73.95680159,"(40.71269083, -73.95680159)",318 GRAND STREET   BROOKLYN   11211
1227632,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,TENZIN & TENZIN CORP,CHERIN SUSHI,306 E 6TH STREET,CORNER OF 2ND AVENUE,NEW YORK,NY,10003,828377,5/14/2010,5/1/2015,4/30/2017,40.72726508,-73.98836598,"(40.72726508, -73.98836598)",306 E 6TH STREET   NEW YORK   10003
1227656,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,A VOCE COLUMBUS LLC,,10 COLUMBUS CIRCLE 3RD FL,,NEW YORK,NY,10019,850424,8/20/2009,8/1/2015,7/31/2017,40.76816382,-73.98238257,"(40.76816382, -73.98238257)",10 COLUMBUS CIRCLE 3RD FL   NEW YORK   10019
1227681,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,MAY'S PLACE INC,KIRAKUYA,"2 W 32ND STREET RM 201,203",5TH AVE & BROADWAY,NEW YORK,NY,10001,828456,4/7/2010,4/14/2015,3/31/2017,40.74713229,-73.98560247,"(40.74713229, -73.98560247)","2 W 32ND STREET RM 201,203   NEW YORK   10001"
1227777,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,MARINE PARK SEASIDE LINKS LLC,,2880 FLATBUSH AVENUE,,BROOKLYN,NY,11236,804225,4/27/2010,4/3/2014,3/31/2016,40.59984809,-73.91177378,"(40.59984809, -73.91177378)",2880 FLATBUSH AVENUE   BROOKLYN   11236
1227779,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MCCBREN CORP,TRIONAS,237 SULLIVAN STREET,,NEW YORK,NY,10012,855486,12/15/2009,12/1/2015,11/30/2017,40.729724,-73.99954914,"(40.729724, -73.99954914)",237 SULLIVAN STREET   NEW YORK   10012
1227782,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MADISON GLOBAL LLC,NELLO,694 696 MADISON AVENUE,E 62ND & E 63RD ST,NEW YORK,NY,10021,788766,3/10/2010,3/1/2014,2/29/2016,40.76569747,-73.96993815,"(40.76569747, -73.96993815)",694 696 MADISON AVENUE   NEW YORK   10021
1227908,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,MONA GEORGE PIZZA INC,LITTLE ITALY PIZZA,2 E 33RD ST,,NEW YORK,NY,10016,827809,3/25/2010,3/1/2015,2/28/2017,40.74774999,-73.98498988,"(40.74774999, -73.98498988)",2 E 33RD ST   NEW YORK   10016
1227944,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,DOS TOROS LLC,DOS TOROS,145 4TH AVE,E 13TH AND E 14TH STREETS,NEW YORK,NY,10003,829559,11/9/2009,11/1/2015,10/31/2017,40.73388159,-73.98983331,"(40.73388159, -73.98983331)",145 4TH AVE   NEW YORK   10003
1228029,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,ROEBLING INN LLC,,97 ATLANTIC AVENUE,HICKS ST AND HENRY ST,BROOKLYN,NY,11201,855069,12/21/2009,12/1/2015,11/30/2017,40.6910404,-73.99704167,"(40.6910404, -73.99704167)",97 ATLANTIC AVENUE   BROOKLYN   11201
1228040,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,PQ UN INC,LE PAIN QUOTIDIEN,937 2ND AVE,E 49TH ST & E 50TH ST,NEW YORK,NY,10022,829508,11/6/2009,11/1/2015,10/31/2017,40.75474475,-73.96869102,"(40.75474475, -73.96869102)",937 2ND AVE   NEW YORK   10022
1228097,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,SULLIVAN STREET BAKERY-HELL'S KITCHEN INC.,SULLIVAN ST BAKERY,533 W 47TH ST,10TH & 11TH AVENUES,NEW YORK,NY,10036,828295,4/15/2010,4/2/2015,3/31/2017,40.76330399,-73.99434022,"(40.76330399, -73.99434022)",533 W 47TH ST   NEW YORK   10036
1228141,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,BEFORE THAI INC.,KATI,347 E 14TH STREET,15 & 16 ST & 1ST & 2ND AVES,NEW YORK,NY,10003,827256,1/21/2010,1/1/2015,12/31/2016,40.7319201,-73.98378286,"(40.7319201, -73.98378286)",347 E 14TH STREET   NEW YORK   10003
1228212,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,314 OPERATING CORP.,OKEANOS,314 7TH AVE,,BROOKLYN,NY,11215,833938,1/5/2010,1/1/2014,12/31/2015,40.66750695,-73.9811444,"(40.66750695, -73.9811444)",314 7TH AVE   BROOKLYN   11215
1228256,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,CHIEF BODEGA INC,,1089 BROADWAY,,BROOKLYN,NY,11221,841588,11/15/2010,11/1/2014,10/31/2016,40.69442362,-73.93058668,"(40.69442362, -73.93058668)",1089 BROADWAY   BROOKLYN   11221
1228340,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,VENADITO LLC,FONDA,434 7TH AVENUE,14TH ST AND 15TH ST,BROOKLYN,NY,11215,834062,1/11/2010,1/2/2014,12/31/2015,40.66354486,-73.98445068,"(40.66354486, -73.98445068)",434 7TH AVENUE   BROOKLYN   11215
1228353,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,R ANDREW HEIDEL INC,WAY STATION,683 685 WASHINGTON AVENUE,PROSPECT PLACE & ST. MARKS AVE,BROOKLYN,NY,11238,843174,2/23/2011,2/1/2015,1/31/2017,40.67671973,-73.96347886,"(40.67671973, -73.96347886)",683 685 WASHINGTON AVENUE   BROOKLYN   11238
1228376,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,WICHCRAFT OPERATING LLC AND LINCOLN CENTER FOR THE,WICHCRAFT AT LINCOLN CENTER,61 W 62ND ST,,NEW YORK,NY,10023,855024,11/17/2009,11/1/2015,10/31/2017,40.77074842,-73.98258267,"(40.77074842, -73.98258267)",61 W 62ND ST   NEW YORK   10023
1228396,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,18TH AVE CAFFE ITALIA INC,CAFFE ITALIA,6917 18TH AVE,,BROOKLYN,NY,11204,855758,1/12/2010,1/1/2016,12/31/2017,40.61667607,-73.99255882,"(40.61667607, -73.99255882)",6917 18TH AVE   BROOKLYN   11204
1228413,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,JSB BROTHER INC,NIGHT DEGREE SUITES AND LOUNGE,6011 7TH AVE,,BROOKLYN,NY,11220,855784,12/16/2009,12/18/2015,11/30/2017,40.63675092,-74.01183448,"(40.63675092, -74.01183448)",6011 7TH AVE   BROOKLYN   11220
1228472,RESTAURANT WINE,341,RW,New York City,1,KINGS,NEW KOTO SUSHI INC,,552 HENRY ST,AKA 133 135 CARROLL ST,BROOKLYN,NY,11231,827261,1/22/2010,1/1/2015,12/31/2016,40.68214829,-74.00035253,"(40.68214829, -74.00035253)",552 HENRY ST   BROOKLYN   11231
1228566,RESTAURANT WINE,341,RW,New York City,1,NEW YORK,WICHCRAFT OPERATING LLC,WICHCRAFT,1 ROCKEFELLER CENTER SPACE N,5TH AVE AND 6TH AVE,NEW YORK,NY,10020,829892,12/23/2009,12/1/2015,11/30/2017,40.7578069,-73.97928016,"(40.7578069, -73.97928016)",1 ROCKEFELLER CENTER SPACE N   NEW YORK   10020
1228577,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BUNGALOW ONE LLC,MASON JAR GRILL,45 E 30 STREET,PARK & MADISON,NEW YORK,NY,10016,835894,7/15/2010,7/1/2014,6/30/2016,40.7450939,-73.98430051,"(40.7450939, -73.98430051)",45 E 30 STREET   NEW YORK   10016
1228611,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CERELI INC,MOLE,57 JANE ST,HUDSON & JANE STREETS,NEW YORK,NY,10014,855662,1/15/2010,1/1/2016,12/31/2017,40.73819167,-74.00553761,"(40.73819167, -74.00553761)",57 JANE ST   NEW YORK   10014
