,address,categories,id,lat,long,name,orig_add,rating,review_count
1610,413 Greenwich St,"[Category(name=u'Salad', alias=u'salad'), Category(name=u'Vegetarian', alias=u'vegetarian')]",sweetgreen-new-york-3,40.72131073,-74.0098268,sweetgreen,407 411 GREENWICH ST NEW YORK 10013,3.5,80
1611,128 Macdougal St,"[Category(name=u'Belgian', alias=u'belgian')]",pommes-frites-new-york-2,40.72999146,-74.00047908,Pommes Frites,124 MACDOUGAL ST NEW YORK 10012,4.5,67
1612,873 Broadway,"[Category(name=u'Delis', alias=u'delis')]",andys-deli-new-york-8,40.73812809,-73.9907928,Andy's Deli,15 E 18TH ST AKA 873 BROADWAY NEW YORK 10003,2.5,23
1613,45 Rockerfeller Plz,"[Category(name=u'Mediterranean', alias=u'mediterranean'), Category(name=u'Seafood', alias=u'seafood')]",limani-new-york,40.75858219,-73.97866832,Limani,45 ROCK PLAZA AKA630 5TH AVE A NEW YORK 10111,4.0,137
1614,23 Pell St,"[Category(name=u'Shanghainese', alias=u'shanghainese')]",new-style-hand-pulled-noodles-new-york,40.71477321,-73.99814091,New Style Hand Pulled Noodles,25 27 PELL ST NEW YORK 10013,4.5,18
1615,1759 Lexington Ave,"[Category(name=u'Chinese', alias=u'chinese')]",china-king-new-york,40.79416328,-73.94478785,China King,1759 LEXINGTON AVENUE NEW YORK 10029,3.5,17
1616,1293 Myrtle Ave,"[Category(name=u'Dive Bars', alias=u'divebars')]",gotham-city-lounge-brooklyn-2,40.6979874,-73.92672896,Gotham City Lounge,1293 MYRTLE AVE BROOKLYN 11221,4.0,98
1617,253 W 42nd St,"[Category(name=u'Burgers', alias=u'burgers'), Category(name=u'Fast Food', alias=u'hotdogs')]",five-guys-burgers-and-fries-new-york-13,40.75671127,-73.98840078,Five Guys Burgers and Fries,253 W 42ND ST NEW YORK 10036,3.5,106
1618,46 3rd Ave,"[Category(name=u'Dive Bars', alias=u'divebars')]",hanks-saloon-brooklyn,40.68528265,-73.98071108,Hank's Saloon,46 3RD AVE BROOKLYN 11217,4.0,71
1619,73 Jay St,"[Category(name=u'Mexican', alias=u'mexican')]",pedros-mexican-bar-and-restaurant-brooklyn,40.70243981,-73.98661578,Pedro's Mexican Bar & Restaurant,73 JAY STREET BROOKLYN 11201,2.5,323
1620,570 Amsterdam Ave,"[Category(name=u'Seafood', alias=u'seafood'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch')]",the-mermaid-inn-new-york-2,40.78857441,-73.97444847,The Mermaid Inn,564A AMSTERDAM AVENUE NEW YORK 10024,4.0,715
1621,624 Vanderbilt Ave,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]",amorina-cucina-rustica-brooklyn,40.67764093,-73.96894317,Amorina Cucina Rustica,624 VANDERBILT AVE BROOKLYN 11238,3.5,187
1622,176 Smith St,"[Category(name=u'Sandwiches', alias=u'sandwiches'), Category(name=u'Salad', alias=u'salad')]",red-star-sandwich-shop-brooklyn,40.68574762,-73.9912105,Red Star Sandwich Shop,174 SMITH STREET BROOKLYN 11201,4.0,125
1623,2637 86th St,"[Category(name=u'Buffets', alias=u'buffets')]",kings-buffet-brooklyn,40.59606547,-73.98411113,Kings Buffet,2637 86TH ST BROOKLYN 11223,2.5,32
1624,141 Mulberry St,"[Category(name=u'Italian', alias=u'italian')]",il-piccolo-bufalo-new-york,40.71868539,-73.99765694,Il Piccolo Bufalo,141 MULBERRY STREET NEW YORK 10013,3.0,162
1625,25 Broad Street,"[Category(name=u'Steakhouses', alias=u'steak'), Category(name=u'Seafood', alias=u'seafood'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",bobby-vans-steakhouse-new-york-3,40.70624327,-74.01120741,Bobby Van's Steakhouse,25 BROAD STREET NEW YORK 10004,3.5,275
1626,923 8th Ave,"[Category(name=u'Dive Bars', alias=u'divebars')]",barcelona-bar-new-york,40.76527163,-73.98390566,Barcelona Bar,923 8TH AVE NEW YORK 10019,4.0,309
1627,42 Canal St,"[Category(name=u'Chinese', alias=u'chinese'), Category(name=u'Grocery', alias=u'grocery')]",ling-kee-beef-jerky-new-york,40.71453566,-73.99122946,Ling Kee Beef Jerky,136 138 DIVISION STREET NEW YORK 10002,4.5,103
1628,315 W 36th St,"[Category(name=u'Steakhouses', alias=u'steak')]",staghorn-steakhouse-new-york,40.75369265,-73.99292242,Staghorn Steakhouse,315 W 36TH STREET NEW YORK 10018,3.5,36
1629,1014 Fulton St,"[Category(name=u'Cafes', alias=u'cafes'), Category(name=u'Bars', alias=u'bars'), Category(name=u'Coffee & Tea', alias=u'coffee')]",outpost-café-brooklyn-3,40.68203731,-73.96027042,Outpost Café,1014 FULTON STREET BROOKLYN 11238,4.0,291
1630,183 Duane St,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Sushi Bars', alias=u'sushi')]",tokyo-bay-japanese-restaurant-new-york-3,40.71740239,-74.01019663,Tokyo Bay Japanese Restaurant,185 DUANE ST NEW YORK 10013,3.5,47
1631,417 Lafayette St,"[Category(name=u'American (New)', alias=u'newamerican'), Category(name=u'Gluten-Free', alias=u'gluten_free'), Category(name=u'Venues & Event Spaces', alias=u'venues')]",colors-new-york-2,40.72875247,-73.99229222,Colors,417 LAFAYETTE ST NEW YORK 10003,4.0,164
1632,The Time Hotel,"[Category(name=u'Lounges', alias=u'lounges')]",inc-lounge-new-york,0.0,0.0,Inc Lounge,230 W 49TH ST NEW YORK 10019,3.0,46
1633,314 Bedford Ave,"[Category(name=u'Burgers', alias=u'burgers')]",dumont-burger-brooklyn,40.71367825,-73.96190785,DuMont Burger,314 BEDFORD AVENUE BROOKLYN 11211,3.5,659
1634,17 S William St,"[Category(name=u'Creperies', alias=u'creperies'), Category(name=u'French', alias=u'french'), Category(name=u'Modern European', alias=u'modern_european')]",crepes-du-nord-new-york,40.70441851,-74.01021746,Crepes Du Nord,53 STONE ST NEW YORK 10004,4.0,261
1635,273 Mott St,"[Category(name=u'Sushi Bars', alias=u'sushi'), Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Thai', alias=u'thai')]",sakura-sushi-and-thai-cuisine-new-york-2,40.72370274,-73.99468552,Sakura Sushi & Thai Cuisine,273 MOTT ST NEW YORK 10012,3.0,54
1636,1645 3rd Ave,"[Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'Cafes', alias=u'cafes'), Category(name=u'Bakeries', alias=u'bakeries')]",corner-cafe-and-bakery-new-york-3,40.78266903,-73.95106412,Corner Cafe & Bakery,1645 3RD AVE NEW YORK 10128,3.5,188
1637,358 3rd Ave,"[Category(name=u'American (New)', alias=u'newamerican'), Category(name=u'Burgers', alias=u'burgers'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",social-kitchen-nyc-new-york,40.74084318,-73.98175517,Social Kitchen NYC,360 3RD AVE NEW YORK 10016,4.0,58
1638,1456 Saint Johns Pl,"[Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Caribbean', alias=u'caribbean')]",tasty-bites-of-new-york-brooklyn,40.67047889,-73.93008167,Tasty Bites of New York,1458 ST JOHNS PLACE BROOKLYN 11213,4.0,10
1639,94 E 7th St,"[Category(name=u'Japanese', alias=u'japanese')]",kyo-ya-new-york,40.72681251,-73.98549668,Kyo Ya,94 E 7TH ST NEW YORK 10009,4.5,359
1640,232 W 14th St,"[Category(name=u'Bars', alias=u'bars'), Category(name=u'Gastropubs', alias=u'gastropubs'), Category(name=u'American (New)', alias=u'newamerican')]",ck14-the-crooked-knife-new-york-2,40.73894374,-74.00070539,CK14  The Crooked Knife,234 W 14TH STREET NEW YORK 10011,4.0,287
1641,219 2nd Ave,"[Category(name=u'Sports Bars', alias=u'sportsbars'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",professor-thoms-new-york,40.73195253,-73.98532166,Professor Thom's,219 2ND AVE NEW YORK 10003,3.5,380
1642,283 Seventh Ave,"[Category(name=u'Mexican', alias=u'mexican'), Category(name=u'Fast Food', alias=u'hotdogs')]",chipotle-mexican-grill-new-york-50,40.74599197,-73.99417737,Chipotle Mexican Grill,283 7TH AVE NEW YORK 10001,3.5,74
1643,717 9th Ave,"[Category(name=u'Thai', alias=u'thai'), Category(name=u'Bars', alias=u'bars')]",v-iv-bar-and-restaurant-new-york,40.76288818,-73.98962443,V{IV} Bar & Restaurant,404 W 49TH STREET NEW YORK 10019,4.0,444
1644,357 1st Ave,"[Category(name=u'Cafes', alias=u'cafes'), Category(name=u'Bagels', alias=u'bagels')]",tal-bagels-new-york-7,40.73573004,-73.9797989,Tal Bagels,346 E 21ST ST NEW YORK 10010,3.0,35
1645,247 Eldridge St,"[Category(name=u'Dance Clubs', alias=u'danceclubs')]",lounge-247-new-york,40.72245917,-73.98974689,Lounge 247,247 ELDRIDGE ST NEW YORK 10002,3.5,40
1646,182 Ave B,"[Category(name=u'Ethiopian', alias=u'ethiopian')]",haile-bistro-new-york,40.72767779,-73.97929984,Haile Bistro,186 AVENUE B NEW YORK 10009,4.0,126
1647,225 Broadway,"[Category(name=u'Turkish', alias=u'turkish'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'Pizza', alias=u'pizza')]",225-bistro-new-york-2,40.71201215,-74.00817274,225 Bistro,225 BROADWAY NEW YORK 10007,2.5,44
1648,109 Avenue A,"[Category(name=u'Caribbean', alias=u'caribbean'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",miss-lilys-7a-new-york-2,40.7259699,-73.98365883,Miss Lily's 7A,107 AVE A NEW YORK 10009,3.5,232
1649,1708 2nd Ave,"[Category(name=u'Bars', alias=u'bars'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",genesis-bar-and-restaurant-new-york,40.77951893,-73.95051155,Genesis Bar and Restaurant,1708 2ND AVE NEW YORK 10128,3.5,154
1650,225 N 8th St,"[Category(name=u'Sports Bars', alias=u'sportsbars')]",roebling-sporting-club-new-york,40.71688182,-73.95469165,Roebling Sporting Club,225 N 8TH ST BROOKLYN 11211,3.5,37
1651,19 W 44th St,"[Category(name=u'Greek', alias=u'greek'), Category(name=u'Mediterranean', alias=u'mediterranean'), Category(name=u'Seafood', alias=u'seafood')]",kellari-taverna-new-york,40.75507974,-73.98053074,Kellari Taverna,19 W 44TH STREET NEW YORK 10036,3.5,373
1652,442 Court St,"[Category(name=u'Dive Bars', alias=u'divebars'), Category(name=u'Lounges', alias=u'lounges'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",abilene-brooklyn,40.67872863,-73.9977497,Abilene,442 446 COURT ST BROOKLYN 11231,3.5,168
1653,118 E 31st St,"[Category(name=u'Sushi Bars', alias=u'sushi')]",umi-sushi-new-york-2,40.74472779,-73.98181982,Umi Sushi,118 E 31ST STREET NEW YORK 10016,4.0,467
1654,620 E 6th St,"[Category(name=u'Wine Bars', alias=u'wine_bars'), Category(name=u'American (New)', alias=u'newamerican')]",grape-and-grain-new-york,40.72421804,-73.9811645,Grape and Grain,620 E 6TH STREET 2S NEW YORK 10009,4.0,258
1655,36 E 20th St,"[Category(name=u'Italian', alias=u'italian')]",trattoria-il-mulino-new-york,40.73893388,-73.98938576,Trattoria Il Mulino,36 E 20TH STREET NEW YORK 10003,3.5,133
1656,6 Chatham Sq,"[Category(name=u'Dim Sum', alias=u'dimsum'), Category(name=u'Cantonese', alias=u'cantonese'), Category(name=u'Seafood', alias=u'seafood')]",chatham-seafood-restaurant-new-york-3,40.71379279,-73.99813509,Chatham Seafood Restaurant,6 CHATHAM SQUARE NEW YORK 10038,3.5,143
1657,115 Broadway,"[Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'Cafes', alias=u'cafes')]",panini-and-co-breads-new-york,40.70861376,-74.01105375,Panini & Co Breads,115 BROADWAY NEW YORK 10006,2.0,89
1658,507 E 6th St,"[Category(name=u'Asian Fusion', alias=u'asianfusion')]",kin-asian-bistro-new-york,40.72544262,-73.98375015,Kin Asian Bistro,505 E 6TH STREET NEW YORK 10009,4.0,29
1659,754 5th Ave,"[Category(name=u'American (New)', alias=u'newamerican')]",bergdorf-goodman-restaurant-new-york,40.76353402,-73.97363878,Bergdorf Goodman Restaurant,754 5TH AVE 7TH FLOOR NEW YORK 10019,4.0,234
1660,269 Norman Ave,"[Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",the-place-bar-and-lounge-brooklyn,40.72774554,-73.9420275,The Place Bar and Lounge,269 NORMAN AVENUE BROOKLYN 11222,3.0,28
1661,152 Ludlow St,"[Category(name=u'Bars', alias=u'bars'), Category(name=u'Music Venues', alias=u'musicvenues'), Category(name=u'Coffee & Tea', alias=u'coffee')]",cake-shop-new-york,40.72091676,-73.98783268,Cake Shop,152 LUDLOW STREET NEW YORK 10002,3.5,270
1662,2192 Flatbush Ave,"[Category(name=u'Caribbean', alias=u'caribbean')]",esavoy-brooklyn-2,40.6165011,-73.9302315,Esavoy,2192 FLATBUSH AVENUE BROOKLYN 11234,1.5,14
1663,134 E 61st St,"[Category(name=u'Japanese', alias=u'japanese')]",wajima-japanese-restaurant-new-york,40.76361114,-73.9677585,Wajima Japanese Restaurant,134 EAST 61ST STREET NEW YORK 10021,4.0,236
1664,3140 Fulton St,"[Category(name=u'Caribbean', alias=u'caribbean')]",roti-on-the-run-brooklyn,40.68164646,-73.87905529,Roti On the Run,3140 FULTON STREET BROOKLYN 11208,3.0,21
1665,520 8th Ave,"[Category(name=u'Chinese', alias=u'chinese')]",chef-yu-new-york,40.7534447,-73.99246098,Chef Yu,520 8TH AVENUE NEW YORK 10018,3.0,399
1666,189 9th Ave,"[Category(name=u'Mexican', alias=u'mexican')]",fonda-chelsea-new-york,40.74546682,-74.00206114,Fonda Chelsea,187 9TH AVE NEW YORK 10011,3.5,160
1667,187 Grand St,"[Category(name=u'Asian Fusion', alias=u'asianfusion'), Category(name=u'Dim Sum', alias=u'dimsum'), Category(name=u'Korean', alias=u'korean')]",snacky-brooklyn,40.71434417,-73.96076342,Snacky,187 GRAND STREET BROOKLYN 11211,4.0,145
1668,453 W 17th St,"[Category(name=u'Dance Clubs', alias=u'danceclubs'), Category(name=u'Lounges', alias=u'lounges')]",1-oak-new-york,40.74382978,-74.00612607,1 OAK,453 W 17TH STREET NEW YORK 10011,2.5,272
1669,154 W 29th St,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Sushi Bars', alias=u'sushi')]",a-canaan-new-york,40.74725381,-73.99165968,A Canaan,154 W 29TH STREET NEW YORK 10001,3.0,138
1670,162 Ave A,"[Category(name=u'Australian', alias=u'australian'), Category(name=u'Wine Bars', alias=u'wine_bars')]",flinders-lane-new-york,40.72785198,-73.98211164,Flinders Lane,293 E 10TH STREET NEW YORK 10009,4.0,162
1671,102 Ave C,"[Category(name=u'German', alias=u'german')]",edi-and-the-wolf-new-york,40.72402116,-73.97880333,Edi & the Wolf,104 AVENUE C NEW YORK 10009,4.0,340
1672,2501 Fulton St,"[Category(name=u'Diners', alias=u'diners')]",paphos-diner-brooklyn,40.6775641,-73.90205743,Paphos Diner,2501 FULTON ST BROOKLYN 11207,3.0,45
1673,220 Front St,"[Category(name=u'Wine Bars', alias=u'wine_bars')]",bin-no-220-new-york,40.7074521,-74.0023974,BIN No. 220,220 FRONT STREET NEW YORK 10038,4.0,64
1674,124  MacDougal St,"[Category(name=u'Bars', alias=u'bars')]",124-old-rabbit-club-new-york,40.72989465,-74.00047609,124 Old Rabbit Club,122 MACDOUGAL ST NEW YORK 10012,4.0,295
1675,170 E 81st St,"[Category(name=u'Italian', alias=u'italian')]",antonucci-cafe-new-york,40.77589002,-73.95718405,Antonucci Cafe,168 E 81ST STREET NEW YORK 10028,4.0,85
1676,30 E 33rd St,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Sushi Bars', alias=u'sushi')]",sushi-sen-nin-new-york,40.74704537,-73.98345084,Sushi Sen-nin,30 E 33RD ST NEW YORK 10016,3.5,115
1677,283 W 12th St,"[Category(name=u'American (New)', alias=u'newamerican')]",blenheim-new-york-3,40.73759716,-74.0038909,Blenheim,283 W 12TH ST NEW YORK 10014,3.5,113
1678,55 Wall St,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Specialty Food', alias=u'gourmet')]",cipriani-wall-street-new-york-2,40.70617363,-74.00917569,Cipriani Wall Street,55 WALL ST NEW YORK 10005,3.5,149
1679,1549 Gates Ave,"[Category(name=u'Mexican', alias=u'mexican')]",la-fogata-bar-restaurant-cafe-corp-brooklyn,40.6996062,-73.91222048,La Fogata Bar Restaurant Cafe Corp,1549 GATES AVENUE BROOKLYN 11237,4.0,1
1680,1326 2nd Ave,"[Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Burgers', alias=u'burgers'), Category(name=u'Pizza', alias=u'pizza')]",beach-cafe-new-york,40.76743803,-73.95925815,Beach Cafe,1326 2ND AVE NEW YORK 10021,3.0,121
1681,77 E 7th St,"[Category(name=u'Polish', alias=u'polish'), Category(name=u'Lounges', alias=u'lounges'), Category(name=u'Wine Bars', alias=u'wine_bars')]",klimat-lounge-new-york,40.72732051,-73.98641538,Klimat Lounge,77 E 7TH STREET NEW YORK 10003,4.0,127
1682,241 Bushwick Ave,"[Category(name=u'Pizza', alias=u'pizza')]",dannys-pizzeria-brooklyn,40.70768911,-73.93976542,Danny's Pizzeria,239 241 BUSHWICK AVENUE BROOKLYN 11206,3.5,103
1683,225 W 79th St,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Dive Bars', alias=u'divebars')]",dublin-house-new-york,40.78340685,-73.97893347,Dublin House,225 W 79TH ST NEW YORK 10024,3.5,61
1684,2 Coenties Slip,"[Category(name=u'Sandwiches', alias=u'sandwiches'), Category(name=u'Coffee & Tea', alias=u'coffee')]",ground-central-coffee-3-new-york,40.70351336,-74.01060256,Ground Central Coffee 3,1 & 5 COENTIES SLIP NEW YORK 10004,4.0,18
1685,78 2nd Ave,"[Category(name=u'African', alias=u'african'), Category(name=u'Moroccan', alias=u'moroccan'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",nomad-new-york-5,40.72644016,-73.98923361,Nomad,78 2ND AVE NEW YORK 10003,3.5,342
1686,65 4th Ave,"[Category(name=u'Bars', alias=u'bars')]",cherry-tree-brooklyn-2,40.68233339,-73.97954919,Cherry Tree,65 4TH AVE BROOKLYN 11217,3.5,131
1687,157 Ave C,"[Category(name=u'Burgers', alias=u'burgers'), Category(name=u'Bars', alias=u'bars')]",royale-new-york,40.72571374,-73.9776451,Royale,157 AVENUE C NEW YORK 10009,4.0,405
1688,266 Adelphi St,"[Category(name=u'Bars', alias=u'bars')]",dick-and-janes-bar-brooklyn,40.68974526,-73.9711838,Dick & Jane's Bar,266 ADELPHI ST BROOKLYN 11205,4.0,68
1689,320 Court St,"[Category(name=u'German', alias=u'german'), Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Wine Bars', alias=u'wine_bars')]",buschenschank-brooklyn-10,40.68324668,-73.99554567,Buschenschank,320 COURT STREET BROOKLYN 11231,3.0,202
1690,1634 York Ave,"[Category(name=u'Diners', alias=u'diners'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch')]",the-mansion-restaurant-new-york,40.77590434,-73.94704089,The Mansion Restaurant,1634 YORK AVENUE NEW YORK 10028,3.5,199
1691,1064 Liberty Ave,"[Category(name=u'Spanish', alias=u'spanish'), Category(name=u'Latin American', alias=u'latin')]",el-rey-ii-restaurant-brooklyn,40.67822364,-73.86999919,El Rey II Restaurant,1064 LIBERTY AVENUE BROOKLYN 11208,3.5,62
1692,58 MacDougal St,"[Category(name=u'Latin American', alias=u'latin')]",cómodo-new-york,40.72757252,-74.00242461,Cómodo,56 MACDOUGAL STREET NEW YORK 10012,4.0,168
1693,95 7th Ave S,"[Category(name=u'Italian', alias=u'italian')]",gallo-nero-ii-new-york,40.73286608,-74.00315178,Gallo Nero II,97 99 7TH AVENUE SOUTH NEW YORK 10014,3.0,84
1694,211 E 14th St,"[Category(name=u'Sandwiches', alias=u'sandwiches'), Category(name=u'Salad', alias=u'salad'), Category(name=u'Mediterranean', alias=u'mediterranean')]",bite-new-york-3,40.73321109,-73.98685815,Bite,211 EAST 14TH STREET NEW YORK 10003,4.0,508
1695,102 Suffolk St,"[Category(name=u'Japanese', alias=u'japanese')]",soy-new-york,40.71888557,-73.98604775,Soy,102 SUFFOLK STREET NEW YORK 10002,4.0,97
1696,179 7th Ave,"[Category(name=u'Diners', alias=u'diners'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",grand-canyon-diner-brooklyn-3,40.67128836,-73.97782329,Grand Canyon Diner,181 7TH AVENUE BROOKLYN 11215,2.5,21
1697,667 9th Ave,"[Category(name=u'Wine Bars', alias=u'wine_bars'), Category(name=u'Italian', alias=u'italian')]",riposo-46-new-york,40.76125699,-73.99064686,Riposo 46,671 9TH AVENUE NEW YORK 10036,4.0,289
1698,1614 3rd Ave,"[Category(name=u'Wine Bars', alias=u'wine_bars'), Category(name=u'African', alias=u'african'), Category(name=u'Tapas Bars', alias=u'tapas')]",kaia-wine-bar-new-york,40.74155972,-73.98119537,Kaia Wine Bar,380 3RD AVE NEW YORK 10128,4.0,248
1699,39 Downing St,"[Category(name=u'American (New)', alias=u'newamerican')]",mas-farmhouse-new-york,40.72929298,-74.00370106,Mas Farmhouse,29 BEDFORD ST NEW YORK 10014,4.5,440
1700,2084 Frederick Douglass Blvd,"[Category(name=u'Ethiopian', alias=u'ethiopian')]",zoma-new-york,40.80230785,-73.95682064,Zoma,2084 FREDERICK DOUGLASS BLVD NEW YORK 10026,4.0,323
1701,264 Carlton Ave,"[Category(name=u'Vegetarian', alias=u'vegetarian'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'Coffee & Tea', alias=u'coffee')]",smooch-brooklyn,40.68975115,-73.97224363,Smooch,266 CARLTON AVENUE BROOKLYN 11205,3.5,165
1702,12 E 37th St,"[Category(name=u'Delis', alias=u'delis')]",lucky-deli-new-york,40.74980747,-73.98207141,Lucky Deli,12 E 37TH ST NEW YORK 10016,3.0,9
1703,2256-7th Ave  (Adam Clayton Powell),"[Category(name=u'Jazz & Blues', alias=u'jazzandblues'), Category(name=u'Music Venues', alias=u'musicvenues')]",cassandras-jazz-club-and-gallery-new-york,40.81030523,-73.94715642,Cassandra's Jazz Club and Gallery,2145 2151 ADAM CLYTN PWL JR BL NEW YORK 10027,5.0,9
1704,169 E Broadway,"[Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Dive Bars', alias=u'divebars')]",charles-hansons-169-soul-jazz-oyster-bar-new-york,40.71407625,-73.98985884,Charles Hanson's 169 Soul Jazz Oyster Bar,169 E BROADWAY NEW YORK 10002,3.5,288
1705,1201 Surf Ave W 12 St,"[Category(name=u'Lounges', alias=u'lounges')]",surf-12-nightclub-lounge-brooklyn,40.57543225,-73.97972575,Surf 12 Nightclub Lounge,1201 SURF AVE BROOKLYN 11224,2.5,2
1706,155 Smith St,"[Category(name=u'Diners', alias=u'diners'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'Coffee & Tea', alias=u'coffee')]",carroll-gardens-classic-diner-brooklyn,40.68648051,-73.9905526,Carroll Gardens Classic Diner,155 SMITH ST BROOKLYN 11201,3.0,94
1707,308 E 49th St,"[Category(name=u'Sushi Bars', alias=u'sushi'), Category(name=u'Japanese', alias=u'japanese')]",yama-49-new-york,40.75408699,-73.96876343,Yama 49,308 E 49TH STREET NEW YORK 10017,4.0,180
1708,391 Van Brunt Street,"[Category(name=u'American (New)', alias=u'newamerican')]",the-good-fork-brooklyn,40.67601993,-74.01436182,The Good Fork,391 VAN BRUNT STREET BROOKLYN 11231,4.0,323
1709,80 Beekman St,"[Category(name=u'Diners', alias=u'diners')]",squires-diner-new-york,40.7099404,-74.00503154,Squire's Diner,80 BEEKMAN STREET NEW YORK 10038,3.5,94
1710,1345 2nd Ave,"[Category(name=u'Afghan', alias=u'afghani')]",afghan-kebab-house-ii-new-york-2,40.76811223,-73.95892776,Afghan Kebab House II,1347 2ND AVE NEW YORK 10021,3.5,127
1711,303 Madison Ave,"[Category(name=u'Turkish', alias=u'turkish'), Category(name=u'Mediterranean', alias=u'mediterranean'), Category(name=u'Middle Eastern', alias=u'mideastern')]",pera-mediterranean-brasserie-new-york,40.75272277,-73.97930694,Pera Mediterranean Brasserie,303 MADISON AVE NEW YORK 10165,3.5,320
1712,499 Myrtle Ave,"[Category(name=u'Mexican', alias=u'mexican')]",los-pollitos-iii-brooklyn,40.693606,-73.9650389,Los Pollitos III,499 MYRTLE AVENUE BROOKLYN 11205,2.5,82
1713,111 W 17th St,"[Category(name=u'Mexican', alias=u'mexican')]",serenata-new-york-2,40.73941639,-73.99579827,Serenata,111 W 17TH ST NEW YORK 10011,4.0,29
1714,151 E 58th St,"[Category(name=u'Cafes', alias=u'cafes'), Category(name=u'Lounges', alias=u'lounges'), Category(name=u'Wine Bars', alias=u'wine_bars')]",le-cirque-cafe-new-york,40.76142976,-73.96824151,Le Cirque Cafe,151 E 58TH ST NEW YORK 10022,3.5,34
1715,103 Ave B,"[Category(name=u'French', alias=u'french'), Category(name=u'Tapas/Small Plates', alias=u'tapasmallplates'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",pmf-pardon-my-french-new-york,40.72467711,-73.98139676,PMF Pardon My French,99 AVENUE B NEW YORK 10009,4.0,299
1716,14B Orchard St,"[Category(name=u'Seafood', alias=u'seafood'), Category(name=u'Jazz & Blues', alias=u'jazzandblues'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",bar-belly-new-york,40.71516616,-73.99165214,Bar Belly,14B ORCHARD ST NEW YORK 10002,3.5,107
1717,71 Lafayette Ave,"[Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Bars', alias=u'bars')]",mullanes-bar-and-grill-brooklyn,40.68714361,-73.9755699,Mullanes Bar & Grill,71 LAFAYETTE AVENUE BROOKLYN 11217,3.5,263
1718,143 Roebling St,"[Category(name=u'American (New)', alias=u'newamerican'), Category(name=u'Burgers', alias=u'burgers'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",roebling-tea-room-brooklyn,40.71439998,-73.95760342,Roebling Tea Room,143 ROEBLING ST BROOKLYN 11211,3.5,524
1719,95 Pearl St,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Irish', alias=u'irish'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch')]",ulysses-folk-house-new-york-2,40.70462487,-74.0096091,Ulysses Folk House,1 HANOVER SQ THRU 93 PEARL ST NEW YORK 10004,3.5,600
1720,1643 1st Ave,"[Category(name=u'Bars', alias=u'bars')]",danny-and-eddies-new-york,40.77650228,-73.94971005,Danny and Eddie's,1643 1ST AVE NEW YORK 10028,3.5,38
1721,244 E 46th St,"[Category(name=u'Italian', alias=u'italian')]",ristorante-grifone-new-york,40.75282237,-73.97160796,Ristorante Grifone,244 E 46TH STREET NEW YORK 10017,4.0,80
1722,14 Ave A,"[Category(name=u'Dive Bars', alias=u'divebars')]",double-down-saloon-new-york,40.72267092,-73.98588471,Double Down Saloon,14 AVENUE A NEW YORK 10009,4.0,252
1723,717 86st,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Pasta Shops', alias=u'pastashops')]",annabelles-pastaria-brooklyn,40.6191173,-74.02103756,Annabelle's Pastaria,8520 7TH AVE BROOKLYN 11228,4.5,17
1724,234 W 56th St,"[Category(name=u'Italian', alias=u'italian')]",basso56-new-york,40.7656103,-73.98249307,Basso56,234 W 56TH ST NEW YORK 10019,4.0,447
